layer_i,proj_i,dim_i,layer_j,proj_j,dim_j,intersect_dim,mean_cos2
3,v_proj,3072,6,k_proj,3072,2048,0.7565692265828451
3,v_proj,3072,6,v_proj,3072,2048,0.7608629862467448
3,v_proj,3072,7,k_proj,3072,2048,0.7552483876546224
3,v_proj,3072,7,v_proj,3072,2048,0.7551438808441162
3,v_proj,3072,8,k_proj,3072,2048,0.7513459523518881
3,v_proj,3072,8,v_proj,3072,2048,0.7559613386789957
3,v_proj,3072,9,k_proj,3072,2048,0.7504186630249023
3,v_proj,3072,9,v_proj,3072,2048,0.7545893987019857
3,v_proj,3072,10,k_proj,3072,2048,0.7488431930541992
3,v_proj,3072,10,v_proj,3072,2048,0.749310572942098
3,v_proj,3072,11,k_proj,3072,2048,0.7509377797444662
3,v_proj,3072,11,v_proj,3072,2048,0.7504611810048422
3,v_proj,3072,12,k_proj,3072,2048,0.7485326131184896
3,v_proj,3072,12,v_proj,3072,2048,0.7498744328816732
3,v_proj,3072,13,k_proj,3072,2048,0.7483917872111002
3,v_proj,3072,13,v_proj,3072,2048,0.7501826286315918
3,v_proj,3072,14,k_proj,3072,2048,0.7484557628631592
3,v_proj,3072,14,v_proj,3072,2048,0.751774787902832
3,v_proj,3072,15,k_proj,3072,2048,0.7487936019897461
3,v_proj,3072,15,v_proj,3072,2048,0.7555484771728516
3,v_proj,3072,16,k_proj,3072,2048,0.7486677169799805
3,v_proj,3072,16,v_proj,3072,2048,0.7520949045817057
3,v_proj,3072,17,k_proj,3072,2048,0.7498351732889811
3,v_proj,3072,17,v_proj,3072,2048,0.7534976005554199
3,v_proj,3072,18,k_proj,3072,2048,0.7503142356872559
3,v_proj,3072,18,v_proj,3072,2048,0.7525463898976644
3,v_proj,3072,19,k_proj,3072,2048,0.7493565877278646
3,v_proj,3072,19,v_proj,3072,2048,0.7526491483052572
3,v_proj,3072,20,k_proj,3072,2048,0.750002384185791
3,v_proj,3072,20,v_proj,3072,2048,0.7518711090087891
3,v_proj,3072,21,k_proj,3072,2048,0.7496496836344401
3,v_proj,3072,21,v_proj,3072,2048,0.7521824836730957
3,v_proj,3072,22,k_proj,3072,2048,0.7501641909281412
3,v_proj,3072,22,v_proj,3072,2048,0.7526710828145345
3,v_proj,3072,23,k_proj,3072,2048,0.7500713666280111
3,v_proj,3072,23,v_proj,3072,2048,0.7529141108194987
3,v_proj,3072,24,k_proj,3072,2048,0.7497030893961588
3,v_proj,3072,24,v_proj,3072,2048,0.7522141138712565
3,v_proj,3072,25,k_proj,3072,2048,0.7495209376017252
3,v_proj,3072,25,v_proj,3072,2048,0.7512718836466471
3,v_proj,3072,26,k_proj,3072,2048,0.7490379015604655
3,v_proj,3072,26,v_proj,3072,2048,0.7512709299723307
3,v_proj,3072,27,k_proj,3072,2048,0.7491922378540039
3,v_proj,3072,27,v_proj,3072,2048,0.7516537507375082
3,v_proj,3072,28,k_proj,3072,2048,0.7495808601379395
3,v_proj,3072,28,v_proj,3072,2048,0.7513891061147054
3,v_proj,3072,29,k_proj,3072,2048,0.7490550676981608
3,v_proj,3072,29,v_proj,3072,2048,0.7507365544637045
3,v_proj,3072,30,k_proj,3072,2048,0.7491305669148763
3,v_proj,3072,30,v_proj,3072,2048,0.751567522684733
3,v_proj,3072,31,k_proj,3072,2048,0.7490742206573486
3,v_proj,3072,31,v_proj,3072,2048,0.7500967979431152
4,k_proj,3073,4,k_proj,3073,3073,0.9999996822120079
4,k_proj,3073,4,v_proj,3072,2049,0.7846117202753824
4,k_proj,3073,5,k_proj,3072,2049,0.7746103760321754
4,k_proj,3073,5,v_proj,3072,2049,0.7666242843414416
4,k_proj,3073,6,k_proj,3072,2049,0.7691225746420436
4,k_proj,3073,6,v_proj,3072,2049,0.7579771936269525
4,k_proj,3073,7,k_proj,3072,2049,0.7635772536253255
4,k_proj,3073,7,v_proj,3072,2049,0.7556596452469085
4,k_proj,3073,8,k_proj,3072,2049,0.7575925112624065
4,k_proj,3073,8,v_proj,3072,2049,0.7533904006416775
4,k_proj,3073,9,k_proj,3072,2049,0.7563554420558086
4,k_proj,3073,9,v_proj,3072,2049,0.7502607450475919
4,k_proj,3073,10,k_proj,3072,2049,0.7555517562235601
4,k_proj,3073,10,v_proj,3072,2049,0.750672121603482
4,k_proj,3073,11,k_proj,3072,2049,0.7533232679283274
4,k_proj,3073,11,v_proj,3072,2049,0.7508826561483078
4,k_proj,3073,12,k_proj,3072,2049,0.7527986794002196
4,k_proj,3073,12,v_proj,3072,2049,0.7496290619661162
4,k_proj,3073,13,k_proj,3072,2049,0.7514597591421249
4,k_proj,3073,13,v_proj,3072,2049,0.7479483607224211
4,k_proj,3073,14,k_proj,3072,2049,0.7543777679334119
4,k_proj,3073,14,v_proj,3072,2049,0.7517354402253498
4,k_proj,3073,15,k_proj,3072,2049,0.7530894554130736
4,k_proj,3073,15,v_proj,3072,2049,0.7534178893030019
4,k_proj,3073,16,k_proj,3072,2049,0.7525792467916125
4,k_proj,3073,16,v_proj,3072,2049,0.7523740351956557
4,k_proj,3073,17,k_proj,3072,2049,0.7531360908009275
4,k_proj,3073,17,v_proj,3072,2049,0.7507715892450374
4,k_proj,3073,18,k_proj,3072,2049,0.7532763941994793
4,k_proj,3073,18,v_proj,3072,2049,0.7530617284107549
4,k_proj,3073,19,k_proj,3072,2049,0.7528322854803937
4,k_proj,3073,19,v_proj,3072,2049,0.7531524568825252
4,k_proj,3073,20,k_proj,3072,2049,0.7533773713339977
4,k_proj,3073,20,v_proj,3072,2049,0.7530205748657663
4,k_proj,3073,21,k_proj,3072,2049,0.7521029620383176
4,k_proj,3073,21,v_proj,3072,2049,0.7517743692543931
4,k_proj,3073,22,k_proj,3072,2049,0.7527260648440043
4,k_proj,3073,22,v_proj,3072,2049,0.7517856507281159
4,k_proj,3073,23,k_proj,3072,2049,0.7519693321876016
4,k_proj,3073,23,v_proj,3072,2049,0.7519456569821835
4,k_proj,3073,24,k_proj,3072,2049,0.7526841168290351
4,k_proj,3073,24,v_proj,3072,2049,0.7524960657846567
4,k_proj,3073,25,k_proj,3072,2049,0.7522503362196957
4,k_proj,3073,25,v_proj,3072,2049,0.7520815113488448
4,k_proj,3073,26,k_proj,3072,2049,0.7526673535124471
4,k_proj,3073,26,v_proj,3072,2049,0.7515581939727058
4,k_proj,3073,27,k_proj,3072,2049,0.7526526558178084
4,k_proj,3073,27,v_proj,3072,2049,0.7522284882952327
4,k_proj,3073,28,k_proj,3072,2049,0.7523530611881711
4,k_proj,3073,28,v_proj,3072,2049,0.7514033517735113
4,k_proj,3073,29,k_proj,3072,2049,0.7516061005125285
4,k_proj,3073,29,v_proj,3072,2049,0.7517568909148227
4,k_proj,3073,30,k_proj,3072,2049,0.7523404291154816
4,k_proj,3073,30,v_proj,3072,2049,0.751595216273796
4,k_proj,3073,31,k_proj,3072,2049,0.7519485170741133
4,k_proj,3073,31,v_proj,3072,2049,0.7518383240878214
4,v_proj,3072,4,v_proj,3072,3072,0.9999996026357015
4,v_proj,3072,5,k_proj,3072,2048,0.7682450612386068
4,v_proj,3072,5,v_proj,3072,2048,0.7744678656260172
4,v_proj,3072,6,k_proj,3072,2048,0.7661391099294027
4,v_proj,3072,6,v_proj,3072,2048,0.7670404116312662
4,v_proj,3072,7,k_proj,3072,2048,0.7610045274098715
4,v_proj,3072,7,v_proj,3072,2048,0.762306292851766
4,v_proj,3072,8,k_proj,3072,2048,0.7551201979319254
4,v_proj,3072,8,v_proj,3072,2048,0.7621971766153971
4,v_proj,3072,9,k_proj,3072,2048,0.7547855377197266
4,v_proj,3072,9,v_proj,3072,2048,0.7571051915486654
4,v_proj,3072,10,k_proj,3072,2048,0.7543708483378092
4,v_proj,3072,10,v_proj,3072,2048,0.7532453536987305
4,v_proj,3072,11,k_proj,3072,2048,0.7526140213012695
4,v_proj,3072,11,v_proj,3072,2048,0.7516137758890787
4,v_proj,3072,12,k_proj,3072,2048,0.7498106956481934
4,v_proj,3072,12,v_proj,3072,2048,0.7509942054748535
4,v_proj,3072,13,k_proj,3072,2048,0.7494914531707764
4,v_proj,3072,13,v_proj,3072,2048,0.7510371208190918
4,v_proj,3072,14,k_proj,3072,2048,0.7504518826802572
4,v_proj,3072,14,v_proj,3072,2048,0.7528573671976725
4,v_proj,3072,15,k_proj,3072,2048,0.7503442764282227
4,v_proj,3072,15,v_proj,3072,2048,0.7578999201456705
4,v_proj,3072,16,k_proj,3072,2048,0.7503844896952311
4,v_proj,3072,16,v_proj,3072,2048,0.7518610159556071
4,v_proj,3072,17,k_proj,3072,2048,0.7512577374776205
4,v_proj,3072,17,v_proj,3072,2048,0.7560307184855143
4,v_proj,3072,18,k_proj,3072,2048,0.751716136932373
4,v_proj,3072,18,v_proj,3072,2048,0.7521661917368571
4,v_proj,3072,19,k_proj,3072,2048,0.751099427541097
4,v_proj,3072,19,v_proj,3072,2048,0.7527905305226644
4,v_proj,3072,20,k_proj,3072,2048,0.7514939308166504
4,v_proj,3072,20,v_proj,3072,2048,0.7514691352844238
4,v_proj,3072,21,k_proj,3072,2048,0.7501811981201172
4,v_proj,3072,21,v_proj,3072,2048,0.7521636486053467
4,v_proj,3072,22,k_proj,3072,2048,0.750880241394043
4,v_proj,3072,22,v_proj,3072,2048,0.7525285085042318
4,v_proj,3072,23,k_proj,3072,2048,0.7506693998972574
4,v_proj,3072,23,v_proj,3072,2048,0.7521572113037109
4,v_proj,3072,24,k_proj,3072,2048,0.7505056858062744
4,v_proj,3072,24,v_proj,3072,2048,0.75126846631368
4,v_proj,3072,25,k_proj,3072,2048,0.7501090367635092
4,v_proj,3072,25,v_proj,3072,2048,0.7508988380432129
4,v_proj,3072,26,k_proj,3072,2048,0.7500030199686686
4,v_proj,3072,26,v_proj,3072,2048,0.7508575121561686
4,v_proj,3072,27,k_proj,3072,2048,0.7501058578491211
4,v_proj,3072,27,v_proj,3072,2048,0.7511119842529297
4,v_proj,3072,28,k_proj,3072,2048,0.7496148745218912
4,v_proj,3072,28,v_proj,3072,2048,0.750780979792277
4,v_proj,3072,29,k_proj,3072,2048,0.7497703234354655
4,v_proj,3072,29,v_proj,3072,2048,0.7511004606882731
4,v_proj,3072,30,k_proj,3072,2048,0.7497906684875488
4,v_proj,3072,30,v_proj,3072,2048,0.7509899934132894
4,v_proj,3072,31,k_proj,3072,2048,0.7494349479675293
4,v_proj,3072,31,v_proj,3072,2048,0.7499368985493978
5,k_proj,3072,5,k_proj,3072,3072,0.9999996821085612
5,k_proj,3072,5,v_proj,3072,2048,0.7867341836293539
5,k_proj,3072,6,k_proj,3072,2048,0.7760896682739258
5,k_proj,3072,6,v_proj,3072,2048,0.7617741425832113
5,k_proj,3072,7,k_proj,3072,2048,0.7692765394846598
5,k_proj,3072,7,v_proj,3072,2048,0.7607779502868652
5,k_proj,3072,8,k_proj,3072,2048,0.7671690781911215
5,k_proj,3072,8,v_proj,3072,2048,0.7542511622111002
5,k_proj,3072,9,k_proj,3072,2048,0.7603686650594076
5,k_proj,3072,9,v_proj,3072,2048,0.7516608238220215
5,k_proj,3072,10,k_proj,3072,2048,0.761354128519694
5,k_proj,3072,10,v_proj,3072,2048,0.753917376200358
5,k_proj,3072,11,k_proj,3072,2048,0.7562365531921387
5,k_proj,3072,11,v_proj,3072,2048,0.7530643145243326
5,k_proj,3072,12,k_proj,3072,2048,0.7559072176615397
5,k_proj,3072,12,v_proj,3072,2048,0.7525792121887207
5,k_proj,3072,13,k_proj,3072,2048,0.7539040247599283
5,k_proj,3072,13,v_proj,3072,2048,0.7488263448079427
5,k_proj,3072,14,k_proj,3072,2048,0.7538022994995117
5,k_proj,3072,14,v_proj,3072,2048,0.7508358955383301
5,k_proj,3072,15,k_proj,3072,2048,0.7564838727315267
5,k_proj,3072,15,v_proj,3072,2048,0.7524526913960775
5,k_proj,3072,16,k_proj,3072,2048,0.7563031514485677
5,k_proj,3072,16,v_proj,3072,2048,0.7517828146616617
5,k_proj,3072,17,k_proj,3072,2048,0.754671573638916
5,k_proj,3072,17,v_proj,3072,2048,0.7523571650187174
5,k_proj,3072,18,k_proj,3072,2048,0.7547699610392252
5,k_proj,3072,18,v_proj,3072,2048,0.7519123554229736
5,k_proj,3072,19,k_proj,3072,2048,0.7545943260192871
5,k_proj,3072,19,v_proj,3072,2048,0.7525153160095215
5,k_proj,3072,20,k_proj,3072,2048,0.7545954386393229
5,k_proj,3072,20,v_proj,3072,2048,0.7524656454722086
5,k_proj,3072,21,k_proj,3072,2048,0.7532316843668619
5,k_proj,3072,21,v_proj,3072,2048,0.7500402132670084
5,k_proj,3072,22,k_proj,3072,2048,0.7532245318094889
5,k_proj,3072,22,v_proj,3072,2048,0.7507184346516927
5,k_proj,3072,23,k_proj,3072,2048,0.7530654271443685
5,k_proj,3072,23,v_proj,3072,2048,0.7502702077229818
5,k_proj,3072,24,k_proj,3072,2048,0.7527805964152018
5,k_proj,3072,24,v_proj,3072,2048,0.7510145505269369
5,k_proj,3072,25,k_proj,3072,2048,0.752397378285726
5,k_proj,3072,25,v_proj,3072,2048,0.7501202424367269
5,k_proj,3072,26,k_proj,3072,2048,0.7523690859476725
5,k_proj,3072,26,v_proj,3072,2048,0.7496751149495443
5,k_proj,3072,27,k_proj,3072,2048,0.7520928382873535
5,k_proj,3072,27,v_proj,3072,2048,0.7502880096435547
5,k_proj,3072,28,k_proj,3072,2048,0.7517550786336263
5,k_proj,3072,28,v_proj,3072,2048,0.7499980131785074
5,k_proj,3072,29,k_proj,3072,2048,0.7516892751057943
5,k_proj,3072,29,v_proj,3072,2048,0.7501084009806315
5,k_proj,3072,30,k_proj,3072,2048,0.7521351178487142
5,k_proj,3072,30,v_proj,3072,2048,0.7500486373901367
5,k_proj,3072,31,k_proj,3072,2048,0.7514389355977377
5,k_proj,3072,31,v_proj,3072,2048,0.7502143383026123
5,v_proj,3072,5,v_proj,3072,3072,0.9999996821085612
5,v_proj,3072,6,k_proj,3072,2048,0.7703535556793213
5,v_proj,3072,6,v_proj,3072,2048,0.7736371358235677
5,v_proj,3072,7,k_proj,3072,2048,0.7691208521525065
5,v_proj,3072,7,v_proj,3072,2048,0.7683757146199545
5,v_proj,3072,8,k_proj,3072,2048,0.7601872285207113
5,v_proj,3072,8,v_proj,3072,2048,0.7672023773193359
5,v_proj,3072,9,k_proj,3072,2048,0.7608610788981119
5,v_proj,3072,9,v_proj,3072,2048,0.7603616714477539
5,v_proj,3072,10,k_proj,3072,2048,0.7575758298238119
5,v_proj,3072,10,v_proj,3072,2048,0.7607738176981608
5,v_proj,3072,11,k_proj,3072,2048,0.7558232943216959
5,v_proj,3072,11,v_proj,3072,2048,0.7564102013905843
5,v_proj,3072,12,k_proj,3072,2048,0.7540866533915201
5,v_proj,3072,12,v_proj,3072,2048,0.7547581195831299
5,v_proj,3072,13,k_proj,3072,2048,0.7533326148986816
5,v_proj,3072,13,v_proj,3072,2048,0.7534478505452474
5,v_proj,3072,14,k_proj,3072,2048,0.7518049875895182
5,v_proj,3072,14,v_proj,3072,2048,0.7538800239562988
5,v_proj,3072,15,k_proj,3072,2048,0.7536919911702474
5,v_proj,3072,15,v_proj,3072,2048,0.7556986808776855
5,v_proj,3072,16,k_proj,3072,2048,0.7536104520161947
5,v_proj,3072,16,v_proj,3072,2048,0.7518142064412435
5,v_proj,3072,17,k_proj,3072,2048,0.7533945242563883
5,v_proj,3072,17,v_proj,3072,2048,0.7549951871236166
5,v_proj,3072,18,k_proj,3072,2048,0.7522395451863607
5,v_proj,3072,18,v_proj,3072,2048,0.7496653397878011
5,v_proj,3072,19,k_proj,3072,2048,0.751990795135498
5,v_proj,3072,19,v_proj,3072,2048,0.7506244977315267
5,v_proj,3072,20,k_proj,3072,2048,0.7518946329752604
5,v_proj,3072,20,v_proj,3072,2048,0.7498726844787598
5,v_proj,3072,21,k_proj,3072,2048,0.7513198852539062
5,v_proj,3072,21,v_proj,3072,2048,0.7500961621602377
5,v_proj,3072,22,k_proj,3072,2048,0.7510856787363688
5,v_proj,3072,22,v_proj,3072,2048,0.7496568361918131
5,v_proj,3072,23,k_proj,3072,2048,0.7508548100789388
5,v_proj,3072,23,v_proj,3072,2048,0.7497891585032145
5,v_proj,3072,24,k_proj,3072,2048,0.7503678798675537
5,v_proj,3072,24,v_proj,3072,2048,0.7493240038553873
5,v_proj,3072,25,k_proj,3072,2048,0.7502672672271729
5,v_proj,3072,25,v_proj,3072,2048,0.7488176822662354
5,v_proj,3072,26,k_proj,3072,2048,0.7496660550435384
5,v_proj,3072,26,v_proj,3072,2048,0.749183177947998
5,v_proj,3072,27,k_proj,3072,2048,0.7496364911397299
5,v_proj,3072,27,v_proj,3072,2048,0.7492509682973226
5,v_proj,3072,28,k_proj,3072,2048,0.7493676344553629
5,v_proj,3072,28,v_proj,3072,2048,0.7494632403055826
5,v_proj,3072,29,k_proj,3072,2048,0.7497843106587728
5,v_proj,3072,29,v_proj,3072,2048,0.7503084341684977
5,v_proj,3072,30,k_proj,3072,2048,0.7492504914601644
5,v_proj,3072,30,v_proj,3072,2048,0.7491181691487631
5,v_proj,3072,31,k_proj,3072,2048,0.749336322148641
5,v_proj,3072,31,v_proj,3072,2048,0.7482107480367025
6,k_proj,3072,6,k_proj,3072,3072,0.9999996821085612
6,k_proj,3072,6,v_proj,3072,2048,0.7815138498942057
6,k_proj,3072,7,k_proj,3072,2048,0.7796627680460612
6,k_proj,3072,7,v_proj,3072,2048,0.767544666926066
6,k_proj,3072,8,k_proj,3072,2048,0.7729286352793375
6,k_proj,3072,8,v_proj,3072,2048,0.758248488108317
6,k_proj,3072,9,k_proj,3072,2048,0.7698651949564616
6,k_proj,3072,9,v_proj,3072,2048,0.7565867106119791
6,k_proj,3072,10,k_proj,3072,2048,0.7650334040323893
6,k_proj,3072,10,v_proj,3072,2048,0.7554620901743571
6,k_proj,3072,11,k_proj,3072,2048,0.7611573537190756
6,k_proj,3072,11,v_proj,3072,2048,0.755157470703125
6,k_proj,3072,12,k_proj,3072,2048,0.7578388849894205
6,k_proj,3072,12,v_proj,3072,2048,0.7530056635538737
6,k_proj,3072,13,k_proj,3072,2048,0.7563912073771158
6,k_proj,3072,13,v_proj,3072,2048,0.7487244606018066
6,k_proj,3072,14,k_proj,3072,2048,0.7547170321146647
6,k_proj,3072,14,v_proj,3072,2048,0.7535904248555502
6,k_proj,3072,15,k_proj,3072,2048,0.7578076521555582
6,k_proj,3072,15,v_proj,3072,2048,0.7567798296610514
6,k_proj,3072,16,k_proj,3072,2048,0.756415049235026
6,k_proj,3072,16,v_proj,3072,2048,0.7524178822835287
6,k_proj,3072,17,k_proj,3072,2048,0.7564740180969238
6,k_proj,3072,17,v_proj,3072,2048,0.7539397875467936
6,k_proj,3072,18,k_proj,3072,2048,0.7555702527364095
6,k_proj,3072,18,v_proj,3072,2048,0.7504207293192545
6,k_proj,3072,19,k_proj,3072,2048,0.7558447519938151
6,k_proj,3072,19,v_proj,3072,2048,0.7542534669240316
6,k_proj,3072,20,k_proj,3072,2048,0.7554920514424642
6,k_proj,3072,20,v_proj,3072,2048,0.7528699239095052
6,k_proj,3072,21,k_proj,3072,2048,0.7542455991109213
6,k_proj,3072,21,v_proj,3072,2048,0.7514967918395996
6,k_proj,3072,22,k_proj,3072,2048,0.7538051605224609
6,k_proj,3072,22,v_proj,3072,2048,0.7515134811401367
6,k_proj,3072,23,k_proj,3072,2048,0.7528155644734701
6,k_proj,3072,23,v_proj,3072,2048,0.7501932779947916
6,k_proj,3072,24,k_proj,3072,2048,0.752756675084432
6,k_proj,3072,24,v_proj,3072,2048,0.7509182294209799
6,k_proj,3072,25,k_proj,3072,2048,0.7524139881134033
6,k_proj,3072,25,v_proj,3072,2048,0.7501090367635092
6,k_proj,3072,26,k_proj,3072,2048,0.752439816792806
6,k_proj,3072,26,v_proj,3072,2048,0.7496534983317057
6,k_proj,3072,27,k_proj,3072,2048,0.7522037823994955
6,k_proj,3072,27,v_proj,3072,2048,0.75008225440979
6,k_proj,3072,28,k_proj,3072,2048,0.7520023981730143
6,k_proj,3072,28,v_proj,3072,2048,0.7497897942860922
6,k_proj,3072,29,k_proj,3072,2048,0.7518563270568848
6,k_proj,3072,29,v_proj,3072,2048,0.7502451737721761
6,k_proj,3072,30,k_proj,3072,2048,0.7517302831013998
6,k_proj,3072,30,v_proj,3072,2048,0.7498259544372559
6,k_proj,3072,31,k_proj,3072,2048,0.751456101735433
6,k_proj,3072,31,v_proj,3072,2048,0.7501494089762369
6,v_proj,3072,6,v_proj,3072,3072,0.9999995231628418
6,v_proj,3072,7,k_proj,3072,2048,0.7779194513956705
6,v_proj,3072,7,v_proj,3072,2048,0.7785476843516032
6,v_proj,3072,8,k_proj,3072,2048,0.7644494374593099
6,v_proj,3072,8,v_proj,3072,2048,0.771452267964681
6,v_proj,3072,9,k_proj,3072,2048,0.7671346664428711
6,v_proj,3072,9,v_proj,3072,2048,0.7688504854838053
6,v_proj,3072,10,k_proj,3072,2048,0.7584095001220703
6,v_proj,3072,10,v_proj,3072,2048,0.7638574441274008
6,v_proj,3072,11,k_proj,3072,2048,0.7600876490275065
6,v_proj,3072,11,v_proj,3072,2048,0.760972817738851
6,v_proj,3072,12,k_proj,3072,2048,0.7543482780456543
6,v_proj,3072,12,v_proj,3072,2048,0.7572611967722574
6,v_proj,3072,13,k_proj,3072,2048,0.7543488343556722
6,v_proj,3072,13,v_proj,3072,2048,0.7569327354431152
6,v_proj,3072,14,k_proj,3072,2048,0.7520825068155924
6,v_proj,3072,14,v_proj,3072,2048,0.7575829029083252
6,v_proj,3072,15,k_proj,3072,2048,0.7533651192982992
6,v_proj,3072,15,v_proj,3072,2048,0.7593184312184652
6,v_proj,3072,16,k_proj,3072,2048,0.7531421184539795
6,v_proj,3072,16,v_proj,3072,2048,0.7523331642150879
6,v_proj,3072,17,k_proj,3072,2048,0.7541400591532389
6,v_proj,3072,17,v_proj,3072,2048,0.7582431634267172
6,v_proj,3072,18,k_proj,3072,2048,0.7530355453491211
6,v_proj,3072,18,v_proj,3072,2048,0.7499240239461263
6,v_proj,3072,19,k_proj,3072,2048,0.7519628206888834
6,v_proj,3072,19,v_proj,3072,2048,0.7525596618652344
6,v_proj,3072,20,k_proj,3072,2048,0.752446174621582
6,v_proj,3072,20,v_proj,3072,2048,0.7518661816914877
6,v_proj,3072,21,k_proj,3072,2048,0.7521093686421713
6,v_proj,3072,21,v_proj,3072,2048,0.7519742647806803
6,v_proj,3072,22,k_proj,3072,2048,0.7515919208526611
6,v_proj,3072,22,v_proj,3072,2048,0.750971794128418
6,v_proj,3072,23,k_proj,3072,2048,0.7509691715240479
6,v_proj,3072,23,v_proj,3072,2048,0.7505364418029785
6,v_proj,3072,24,k_proj,3072,2048,0.7501316070556641
6,v_proj,3072,24,v_proj,3072,2048,0.7494947910308838
6,v_proj,3072,25,k_proj,3072,2048,0.749970277150472
6,v_proj,3072,25,v_proj,3072,2048,0.7499765555063883
6,v_proj,3072,26,k_proj,3072,2048,0.7495400110880533
6,v_proj,3072,26,v_proj,3072,2048,0.7490460872650146
6,v_proj,3072,27,k_proj,3072,2048,0.7490652402242025
6,v_proj,3072,27,v_proj,3072,2048,0.7493165334065756
6,v_proj,3072,28,k_proj,3072,2048,0.7498141924540201
6,v_proj,3072,28,v_proj,3072,2048,0.7503714561462402
6,v_proj,3072,29,k_proj,3072,2048,0.7496778964996338
6,v_proj,3072,29,v_proj,3072,2048,0.749909241994222
6,v_proj,3072,30,k_proj,3072,2048,0.7488982677459717
6,v_proj,3072,30,v_proj,3072,2048,0.7494408289591471
6,v_proj,3072,31,k_proj,3072,2048,0.749142567316691
6,v_proj,3072,31,v_proj,3072,2048,0.7489144007364908
7,k_proj,3072,7,k_proj,3072,3072,0.9999996821085612
7,k_proj,3072,7,v_proj,3072,2048,0.7911036809285482
7,k_proj,3072,8,k_proj,3072,2048,0.7798568407694498
7,k_proj,3072,8,v_proj,3072,2048,0.7684495449066162
7,k_proj,3072,9,k_proj,3072,2048,0.7776446342468262
7,k_proj,3072,9,v_proj,3072,2048,0.7614129384358724
7,k_proj,3072,10,k_proj,3072,2048,0.768216053644816
7,k_proj,3072,10,v_proj,3072,2048,0.7600065867106119
7,k_proj,3072,11,k_proj,3072,2048,0.7693854967753092
7,k_proj,3072,11,v_proj,3072,2048,0.7612082163492838
7,k_proj,3072,12,k_proj,3072,2048,0.7646217346191406
7,k_proj,3072,12,v_proj,3072,2048,0.7587222258249918
7,k_proj,3072,13,k_proj,3072,2048,0.7611107031504313
7,k_proj,3072,13,v_proj,3072,2048,0.7529184023539225
7,k_proj,3072,14,k_proj,3072,2048,0.7583804130554199
7,k_proj,3072,14,v_proj,3072,2048,0.7567696571350098
7,k_proj,3072,15,k_proj,3072,2048,0.7592814763387045
7,k_proj,3072,15,v_proj,3072,2048,0.7576812108357748
7,k_proj,3072,16,k_proj,3072,2048,0.7589743137359619
7,k_proj,3072,16,v_proj,3072,2048,0.7554440498352051
7,k_proj,3072,17,k_proj,3072,2048,0.7582565943400065
7,k_proj,3072,17,v_proj,3072,2048,0.7540132999420166
7,k_proj,3072,18,k_proj,3072,2048,0.7569637298583984
7,k_proj,3072,18,v_proj,3072,2048,0.7509151299794515
7,k_proj,3072,19,k_proj,3072,2048,0.7556837399800619
7,k_proj,3072,19,v_proj,3072,2048,0.7528092861175537
7,k_proj,3072,20,k_proj,3072,2048,0.7552428245544434
7,k_proj,3072,20,v_proj,3072,2048,0.7513517538706461
7,k_proj,3072,21,k_proj,3072,2048,0.7546958923339844
7,k_proj,3072,21,v_proj,3072,2048,0.75103227297465
7,k_proj,3072,22,k_proj,3072,2048,0.7537897427876791
7,k_proj,3072,22,v_proj,3072,2048,0.7493611971537272
7,k_proj,3072,23,k_proj,3072,2048,0.7531196276346842
7,k_proj,3072,23,v_proj,3072,2048,0.7495662371317545
7,k_proj,3072,24,k_proj,3072,2048,0.7524978319803873
7,k_proj,3072,24,v_proj,3072,2048,0.7496546109517416
7,k_proj,3072,25,k_proj,3072,2048,0.7520882288614908
7,k_proj,3072,25,v_proj,3072,2048,0.748502254486084
7,k_proj,3072,26,k_proj,3072,2048,0.7518484592437744
7,k_proj,3072,26,v_proj,3072,2048,0.7484594186147054
7,k_proj,3072,27,k_proj,3072,2048,0.7515444755554199
7,k_proj,3072,27,v_proj,3072,2048,0.7491935094197592
7,k_proj,3072,28,k_proj,3072,2048,0.7516838709513346
7,k_proj,3072,28,v_proj,3072,2048,0.7487459977467855
7,k_proj,3072,29,k_proj,3072,2048,0.751349687576294
7,k_proj,3072,29,v_proj,3072,2048,0.7499089241027832
7,k_proj,3072,30,k_proj,3072,2048,0.750804583231608
7,k_proj,3072,30,v_proj,3072,2048,0.7485655148824056
7,k_proj,3072,31,k_proj,3072,2048,0.7506276766459147
7,k_proj,3072,31,v_proj,3072,2048,0.7489239374796549
7,v_proj,3072,7,v_proj,3072,3072,0.9999996821085612
7,v_proj,3072,8,k_proj,3072,2048,0.7751819292704264
7,v_proj,3072,8,v_proj,3072,2048,0.7803133328755697
7,v_proj,3072,9,k_proj,3072,2048,0.7747859160105387
7,v_proj,3072,9,v_proj,3072,2048,0.7762014071146647
7,v_proj,3072,10,k_proj,3072,2048,0.7671044667561849
7,v_proj,3072,10,v_proj,3072,2048,0.7721834977467855
7,v_proj,3072,11,k_proj,3072,2048,0.7673163414001465
7,v_proj,3072,11,v_proj,3072,2048,0.7708312670389811
7,v_proj,3072,12,k_proj,3072,2048,0.7617538770039877
7,v_proj,3072,12,v_proj,3072,2048,0.7684035301208496
7,v_proj,3072,13,k_proj,3072,2048,0.7617424329121908
7,v_proj,3072,13,v_proj,3072,2048,0.7644493579864502
7,v_proj,3072,14,k_proj,3072,2048,0.7591288884480795
